grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9237_5083,40.66907982986833,-73.89833012799001,6,14.666666666666666,4,0,0.061243873,0
-9237_5084,40.6765983845075,-73.89836159952625,8,7.875,5,0,0.4721178,0
-9237_5086,40.69381780417,-73.90223918152999,3,29.333333333333332,2,0,46.586067,0
-9237_5087,40.70094368240814,-73.90111653211069,43,17.813953488372093,18,0,57.328815,0
-9237_5088,40.70757468666077,-73.89886295202487,39,16.76923076923077,21,1,60.46917,1
-9237_5089,40.714653154554284,-73.90114754800143,14,12.142857142857142,9,0,66.63233,0
-9237_5090,40.72278131256625,-73.90118242965875,8,23.875,5,0,66.68144,0
-9237_5091,40.730005229886004,-73.900325790528,5,24.6,3,0,73.35089,0
-9237_5092,40.742111996435,-73.899585347785,6,19.666666666666668,5,2,91.14507,1
-9237_5093,40.746636164324606,-73.89968096057635,63,20.49206349206349,19,6,88.08606,1
-9237_5094,40.75372260831625,-73.898332803625,8,15.5,6,0,82.910904,0
-9237_5095,40.76359271412,-73.90138786791665,3,16.666666666666668,2,0,65.95137,0
-9237_5096,40.77270560955091,-73.90261437453545,11,10.636363636363637,9,0,59.969063,0
-9237_5097,40.7780731773475,-73.901959441945,4,18.5,4,0,56.61965,0
-9237_5100,40.80792109287,-73.89892339514,1,12.0,1,0,0.09373968,0
-9237_5101,40.813648914845295,-73.90213222668059,17,15.411764705882353,9,0,0.06885116,0
-9237_5102,40.82044903608,-73.89962849492,25,15.16,11,0,0.07640029,0
-9237_5103,40.82976233504091,-73.90015781658818,11,18.272727272727273,10,0,1.1135064,0
-9237_5104,40.83591129742,-73.90289570171501,2,11.0,2,0,2.2058666,0
-9237_5105,40.84607867602611,-73.90054328188111,18,13.555555555555555,9,0,3.2714942,0
-9237_5106,40.852660672604664,-73.90118283640466,15,16.333333333333332,9,0,4.840947,0
-9237_5107,40.86049351956254,-73.90012604651221,63,14.444444444444445,20,0,7.8559666,0
-9237_5108,40.867649598397854,-73.89979944671464,28,15.964285714285714,13,1,22.71176,1
-9237_5109,40.87752318145857,-73.90286466558715,7,13.857142857142858,4,0,26.744656,0
-9237_5110,40.883816487576084,-73.90096453793696,23,10.434782608695652,13,0,28.529945,0
-9237_5111,40.89042474047583,-73.89854576865083,12,14.916666666666666,7,0,15.9977045,0
-9237_5113,40.90616291353571,-73.90053630026071,14,15.142857142857142,7,0,0.23788999,0
-9237_5114,40.91282232639,-73.90250429237,3,8.333333333333334,2,0,0.12427701,0
-9238_5070,40.560772993025,-73.911716821235,2,10.0,2,0,0.029865209,0
-9238_5074,40.59216234861,-73.90814115926,1,33.0,1,0,12.549528,0
-9238_5077,40.618867298059996,-73.90873397631833,6,19.166666666666668,6,0,0.7412516,0
-9238_5079,40.63767818422001,-73.90992196430429,7,19.0,6,0,0.12837443,0
-9238_5080,40.64247860196286,-73.90574953370142,7,18.428571428571427,5,0,0.0898128,0
-9238_5081,40.6525885131,-73.90782586725334,3,8.666666666666666,3,0,0.038207058,0
-9238_5082,40.66007138066125,-73.90852576535124,8,14.0,6,0,0.016362282,0
-9238_5083,40.6687253699532,-73.90899417869561,25,13.16,12,0,0.3535515,0
-9238_5084,40.677058011682725,-73.91035698253728,11,11.818181818181818,7,0,4.1643715,0
-9238_5085,40.68390813255466,-73.91038868690732,15,12.333333333333334,11,0,14.348144,0
-9238_5086,40.69297107431357,-73.90868332295285,28,15.785714285714286,17,1,61.611156,1
-9238_5087,40.70030012361233,-73.90777362988808,73,14.767123287671232,18,3,64.57435,1
-9238_5088,40.70618683115,-73.90850023351666,27,14.74074074074074,13,0,64.127785,0
-9238_5089,40.712863646134544,-73.90699205165909,11,11.818181818181818,7,0,61.993187,0
-9238_5090,40.72519387376615,-73.90693999466231,13,18.76923076923077,10,0,64.82701,0
-9238_5091,40.72914350331,-73.90500744344,1,11.0,1,0,70.47592,0
-9238_5092,40.742277704462005,-73.905623074422,5,7.6,5,0,83.858246,0
-9238_5093,40.7456417212897,-73.90700980235088,34,17.61764705882353,18,2,85.48841,1
-9238_5094,40.75388583296,-73.90819520478858,7,11.714285714285714,6,0,88.198296,0
-9238_5095,40.763974663521296,-73.90978549401903,31,19.225806451612904,15,1,76.27002,1
-9238_5096,40.773127502750725,-73.90942862517768,69,18.202898550724637,30,0,64.84496,0
-9238_5097,40.776939245254,-73.910616368508,10,12.7,7,0,65.221176,0
-9238_5100,40.803673215107494,-73.91002169680999,4,14.5,3,0,0.13851936,0
