grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14781_8172,40.86239978154333,-73.90786046259666,3,10.0,3,0,60.723167,0
-14781_8174,40.87381044056,-73.90775119169666,6,8.666666666666666,6,0,0.30386394,0
-14781_8175,40.87845853627267,-73.90592225119467,15,14.4,11,0,1.1232638,0
-14781_8176,40.880507050266665,-73.90822582460667,6,23.333333333333332,4,0,0.92148066,0
-14781_8177,40.8866436676296,-73.9081432382432,25,14.2,14,0,29.770733,0
-14781_8181,40.90599256382,-73.90692430467334,3,13.333333333333334,2,0,0.00010108231,0
-14782_8112,40.56206500336666,-73.91188366627667,3,9.666666666666666,2,0,1.7841745e-07,0
-14782_8120,40.60260308714,-73.91467008226,1,12.0,1,0,1.2893974,0
-14782_8121,40.60865230773,-73.91428056082,1,13.0,1,0,0.12485269,0
-14782_8122,40.613223664967144,-73.91235544950857,7,16.428571428571427,5,0,0.13020536,0
-14782_8123,40.616738778766,-73.911832323682,5,20.6,5,0,0.17201982,0
-14782_8126,40.6346292152,-73.91462537077,3,11.333333333333334,3,0,2.5760498,0
-14782_8127,40.635964618052,-73.91265665309734,15,12.066666666666666,9,0,1.8350782,0
-14782_8128,40.64397868915,-73.91378637169,2,18.5,2,0,1.4036043,0
-14782_8129,40.64644020698,-73.91305767749999,6,9.0,5,0,1.1668272,0
-14782_8130,40.65415603492,-73.91158376035,1,3.0,1,0,47.572212,0
-14782_8131,40.656650442045,-73.91441146683499,2,25.5,2,0,55.1331,0
-14782_8133,40.6692892203,-73.91138410585499,10,14.5,10,1,54.21915,1
-14782_8134,40.672604775744006,-73.912281627814,5,9.8,5,0,48.860313,0
-14782_8135,40.67828233341429,-73.91119163851143,7,11.285714285714286,5,0,50.383675,0
-14782_8136,40.683382562154286,-73.91226289723856,7,11.857142857142858,6,0,51.627487,0
-14782_8137,40.6855526475,-73.91219639579501,4,12.25,4,0,52.826077,0
-14782_8138,40.694014481542,-73.911080293827,10,18.6,7,0,47.78276,0
-14782_8139,40.6989124492525,-73.91240720263599,20,15.15,13,2,47.338326,1
-14782_8140,40.702077919779285,-73.9124125654175,28,12.892857142857142,13,0,38.646664,0
-14782_8141,40.7068631618675,-73.91232784499626,8,10.875,6,0,26.224285,0
-14782_8142,40.713955468436666,-73.91328069054833,6,12.0,5,0,16.621307,0
-14782_8143,40.71517812360333,-73.91308730148,3,13.666666666666666,3,0,16.621307,0
-14782_8144,40.72320428731,-73.91248753287,1,20.0,1,0,10.211361,0
-14782_8145,40.726448368075,-73.912180192695,2,72.0,2,0,18.542498,0
-14782_8148,40.74449199527833,-73.9112868759175,12,18.0,7,0,55.400394,0
-14782_8149,40.74670952037125,-73.91351397157,8,15.375,8,0,50.34738,0
-14782_8150,40.753388484953,-73.91433325681099,10,17.3,7,0,42.088146,0
-14782_8151,40.756725621694,-73.913678156217,10,19.0,8,0,35.95723,0
-14782_8152,40.762811550083335,-73.912677876952,15,16.8,11,0,38.81872,0
-14782_8153,40.76741458293886,-73.91212513543867,53,16.754716981132077,19,0,35.15272,0
-14782_8154,40.774346109394166,-73.91298841966959,24,13.458333333333334,17,0,43.025734,0
-14782_8155,40.7759776186492,-73.911644237784,25,15.72,17,2,48.830788,1
-14782_8156,40.7819269201,-73.91408191026,1,7.0,1,0,44.28608,0
-14782_8160,40.8026130105175,-73.91173349320749,4,15.25,2,0,55.660637,0
-14782_8161,40.806221613363334,-73.91286201536333,3,15.333333333333334,3,0,69.114365,0
-14782_8162,40.81463426924666,-73.91407685540001,3,18.666666666666668,3,1,79.303185,1
-14782_8163,40.81783500368,-73.91214406967501,2,10.5,1,0,75.79921,0
-14782_8164,40.82223110743375,-73.91221407794374,8,15.5,7,0,78.088776,0
-14782_8166,40.832417531133004,-73.912859759102,10,10.5,7,0,67.67538,0
-14782_8167,40.83845971990714,-73.91311236493142,14,10.357142857142858,9,0,67.272514,0
-14782_8168,40.844020988497,-73.913313964531,10,12.5,8,0,62.6117,0
-14782_8169,40.84783241122667,-73.91232935785,9,20.22222222222222,7,0,59.732063,0
-14782_8170,40.8532174432175,-73.912157686,4,18.5,3,0,60.17457,0
-14782_8172,40.8622194059,-73.91115785116,1,11.0,1,0,66.704956,0
-14782_8174,40.87452374009,-73.91079059895,1,13.0,1,0,0.46217287,0
-14782_8177,40.885654717162495,-73.9104645806025,4,21.75,4,0,7.6450953,0
-14782_8180,40.901621203605,-73.912852242405,2,10.5,1,0,0.0032862395,0
-14783_8120,40.60313874557,-73.91524198715,1,35.0,1,0,1.2893974,0
-14783_8123,40.619219688745,-73.91715554146357,14,11.142857142857142,10,0,0.8552964,0
-14783_8124,40.62281967031,-73.91759920882834,6,12.666666666666666,6,0,3.7097363,0
-14783_8125,40.62571197819333,-73.91790422627666,3,15.333333333333334,3,0,23.60808,0
-14783_8126,40.63241003966667,-73.91858609074222,9,12.222222222222221,6,1,56.21444,1
-14783_8127,40.638487746559996,-73.91904577042399,5,13.2,5,0,32.63215,0
-14783_8128,40.641840421335,-73.91742123573499,2,24.5,2,0,11.844272,0
-14783_8130,40.653176297177495,-73.91825951512,4,10.5,3,1,62.544704,1
-14783_8131,40.656688577728886,-73.91608232708667,9,13.555555555555555,6,0,59.896713,0
-14783_8132,40.66144475225,-73.91577315047999,3,14.666666666666666,2,0,52.303974,0
-14783_8133,40.66870528777875,-73.91786101396625,8,16.875,8,0,56.02864,0
-14783_8134,40.673065597265,-73.91818280232,2,11.5,2,0,52.649055,0
-14783_8135,40.677673576865004,-73.91748131059501,2,25.5,2,0,51.40079,0
-14783_8136,40.68317140891,-73.91818294344,3,7.666666666666667,3,0,52.343994,0
-14783_8137,40.68686441799778,-73.91658187020667,9,17.88888888888889,7,0,53.235744,0
-14783_8138,40.692276790445,-73.91697998213,2,22.0,2,0,41.263245,0
-14783_8139,40.698938614518404,-73.9173356439872,25,13.88,17,1,27.480242,1
-14783_8140,40.702972575371,-73.91805577916533,30,16.966666666666665,14,0,8.58314,0
-14783_8141,40.706510997912,-73.917498515582,5,9.2,5,0,10.118638,0
-14783_8142,40.71272204291,-73.9181122562,2,13.0,2,0,7.265482,0
-14783_8143,40.717369892725,-73.91945029786001,2,19.0,2,0,2.650326,0
-14783_8145,40.72998049026,-73.91911026808,2,13.0,2,0,8.97512,0
-14783_8147,40.73956327602,-73.91831552114499,2,20.5,2,0,58.762,0
-14783_8148,40.74255034855314,-73.91814016288542,35,22.17142857142857,18,0,58.47972,0
-14783_8149,40.74629588245,-73.91648109640875,8,15.25,5,0,51.570244,0
