grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14759_8134,40.67409678641334,-73.79862998005667,3,16.666666666666668,3,0,32.778736,0
-14759_8137,40.68878173763,-73.79573382725499,2,10.0,2,0,10.714463,0
-14759_8138,40.69232515492,-73.798786283095,2,12.5,1,0,13.587135,0
-14759_8140,40.704192733699564,-73.79857923365522,23,11.347826086956522,14,2,31.989792,1
-14759_8141,40.70832219042813,-73.79710880064438,16,19.1875,9,1,39.88156,1
-14759_8144,40.7230110832125,-73.7999631825725,4,26.25,4,0,68.888504,0
-14759_8147,40.737601042259996,-73.79613388272,2,10.0,2,1,57.278667,1
-14759_8148,40.74222717535,-73.79993052653,1,10.0,1,1,56.55828,1
-14759_8151,40.75798609813428,-73.79550041527715,7,15.714285714285714,5,0,10.288474,0
-14759_8152,40.76275539945,-73.79686701,2,27.0,2,1,9.104771,1
-14759_8154,40.77304197994,-73.79564647520499,6,23.5,5,0,11.329169,0
-14760_8118,40.59102147231,-73.80090737873,1,8.0,1,1,84.687515,1
-14760_8134,40.674476666374545,-73.80285639221091,11,18.818181818181817,6,1,35.371376,1
-14760_8138,40.694512716969996,-73.801920617435,2,16.5,2,0,15.692624,0
-14760_8139,40.69620599837666,-73.80444115283,3,13.333333333333334,3,1,22.601799,1
-14760_8140,40.703214998488,-73.80015770136599,5,19.6,5,0,29.86073,0
-14760_8141,40.70742166628666,-73.80304553200168,18,15.722222222222221,11,0,39.5275,0
-14760_8142,40.713841713115,-73.802077586335,2,15.0,2,0,59.638954,0
-14760_8143,40.7183637980125,-73.8037136172175,4,26.25,4,1,62.907036,1
-14760_8144,40.722553238648,-73.80281679993399,5,19.0,4,0,66.43007,0
-14760_8146,40.73299550631,-73.80476383316,5,14.8,5,0,25.50994,0
-14760_8147,40.73667925852,-73.80267524605,1,33.0,1,1,40.87094,1
-14760_8151,40.757947911956364,-73.8039550866909,11,15.272727272727273,8,1,4.126863,1
-14760_8152,40.76182514395737,-73.80338199016104,38,13.736842105263158,10,0,4.339776,0
-14760_8154,40.77118215349,-73.80335967278,1,12.0,1,0,6.0110865,0
-14760_8155,40.7798895354,-73.802342691765,2,9.0,2,0,11.564156,0
-14760_8156,40.780408539502005,-73.802166018322,5,11.0,5,1,11.564156,1
-14760_8161,40.80937224808,-73.80202782439,3,15.0,2,2,81.77418,1
-14760_8162,40.81357086319,-73.80259089546,1,7.0,1,1,82.447876,1
-14761_8130,40.65199285202,-73.80649090852,1,12.0,1,0,21.298882,0
-14761_8131,40.65799322798,-73.80828634238,1,21.0,1,1,29.576239,1
-14761_8133,40.666541136584996,-73.80786518381001,2,15.0,2,1,45.543106,1
-14761_8134,40.674830480880004,-73.806771201594,5,11.2,4,0,47.20611,0
-14761_8136,40.68331355144,-73.80647178099,1,25.0,1,0,26.969606,0
-14761_8138,40.69406219974667,-73.80816418827334,3,7.666666666666667,3,0,24.666279,0
-14761_8139,40.69816899207188,-73.8064751573375,16,18.375,10,3,34.04234,1
-14761_8140,40.7020685046952,-73.80764135323601,25,17.44,14,2,41.00995,1
-14761_8141,40.705450955483,-73.809217654162,10,19.1,7,0,43.190037,0
-14761_8142,40.71421878947428,-73.80729433988428,7,13.0,7,0,55.54174,0
-14761_8143,40.716409608422,-73.80814798939801,5,22.2,3,3,62.821735,1
-14761_8144,40.72083380760444,-73.80723864858,9,10.222222222222221,8,1,61.276775,1
-14761_8150,40.75387901808,-73.80650781013,2,21.5,2,0,5.372554,0
-14761_8151,40.75673777579,-73.80901533128,1,43.0,1,0,3.4464982,0
-14761_8152,40.7635049160576,-73.8074307462696,25,19.44,7,1,3.283014,1
-14761_8155,40.77799350484,-73.80918521767,1,30.0,1,0,14.388182,0
-14761_8156,40.78319093073,-73.80849501019,1,13.0,1,0,25.900694,0
-14761_8157,40.78689973935,-73.80805637509499,2,20.0,2,0,25.96863,0
-14761_8158,40.793043104072,-73.807594017596,5,18.8,5,1,55.429684,1
-14761_8174,40.87321857928,-73.80847698878,1,8.0,1,1,70.91057,1
-14762_8116,40.58496414746,-73.81087654676,1,9.0,1,1,89.369774,1
-14762_8117,40.58740803747273,-73.81256568926636,11,10.727272727272727,6,4,89.369774,1
-14762_8133,40.667978370970005,-73.81136300884,2,12.0,2,1,60.417088,1
-14762_8135,40.67533762061444,-73.81240462319111,9,13.555555555555555,4,0,56.566547,0
-14762_8136,40.682626774873334,-73.81385549122,3,11.0,3,0,44.66553,0
-14762_8138,40.690668483319094,-73.81380715859545,11,19.09090909090909,7,1,24.551208,1
-14762_8139,40.696609115724996,-73.813840348595,2,17.0,2,0,29.107084,0
-14762_8140,40.70242510880462,-73.81262665913769,13,19.46153846153846,6,0,43.07131,0
-14762_8141,40.70529346282,-73.81124317951667,3,11.0,2,0,45.4335,0
-14762_8143,40.718618821469995,-73.81372450870667,6,9.0,5,1,52.65823,1
-14762_8145,40.7275212055,-73.81325936756,1,8.0,1,0,16.158455,0
-14762_8146,40.73148956729,-73.81081268246501,4,15.25,3,2,19.032297,1
-14762_8147,40.737899126965,-73.8123965672,2,6.5,2,0,19.497503,0
-14762_8151,40.755524084342504,-73.81498981525,4,19.25,4,0,6.640854,0
-14762_8152,40.7634335053304,-73.813180794824,25,23.48,9,0,5.856036,0
-14762_8153,40.76566162409273,-73.81318482708909,11,17.181818181818183,7,0,7.772125,0
-14762_8156,40.78463505383,-73.81373050225,1,22.0,1,1,31.529982,1
-14762_8157,40.788148144189336,-73.81349553144999,15,12.066666666666666,8,2,58.427376,1
-14762_8158,40.790778224715,-73.8127155990825,4,15.25,4,1,58.427376,1
-14762_8163,40.81995465798,-73.81044459845,1,13.0,1,0,74.4576,0
-14762_8172,40.86345899894,-73.8105515014,1,13.0,1,1,71.52995,1
-14763_8116,40.5847443717,-73.81925128097,1,28.0,1,0,88.0821,0
-14763_8117,40.586744916529,-73.816066399858,10,9.7,8,2,87.3592,1
-14763_8119,40.59758533546,-73.81977092713,1,12.0,1,1,51.66062,1
-14763_8121,40.60626129796,-73.81956374487,1,5.0,1,0,51.66062,0
-14763_8134,40.67463676633,-73.81960877006,1,11.0,1,0,61.260235,0
-14763_8135,40.67601233598,-73.818156487872,5,20.0,4,1,61.260235,1
-14763_8137,40.688744915732,-73.817688911273,10,12.3,6,1,31.248552,1
-14763_8138,40.69222883151,-73.81792744648,4,23.0,4,0,31.539953,0
-14763_8140,40.702558077795,-73.817384108158,10,11.2,10,1,46.115505,1
-14763_8141,40.70811151907818,-73.81782685434636,11,16.0,10,1,58.773487,1
-14763_8143,40.71810305138,-73.81786009945,4,15.75,4,1,47.951996,1
-14763_8145,40.72914738025667,-73.81517307329,3,14.333333333333334,3,0,8.831846,0
-14763_8146,40.730161891579996,-73.815086660715,2,12.5,2,0,9.302477,0
-14763_8147,40.739617391338335,-73.81522511076334,6,20.333333333333332,5,0,14.439953,0
-14763_8148,40.74044924778,-73.81505980385,1,9.0,1,0,20.75203,0
-14763_8150,40.75110309376937,-73.81851753207125,16,23.6875,7,0,17.078403,0
-14763_8151,40.75546886082,-73.8156387732675,4,20.25,4,1,7.6785183,1
-14763_8152,40.76263958429067,-73.81528457343134,15,22.266666666666666,3,0,6.6869774,0
-14763_8153,40.76525293162167,-73.81758535956332,12,19.0,6,0,14.007512,0
-14763_8155,40.77686257535,-73.81757239107,1,11.0,1,0,34.09862,0
-14763_8157,40.787811238726,-73.815741705962,5,12.0,5,1,58.427376,1
-14763_8158,40.79402629759,-73.81804524394,1,9.0,1,0,59.995796,0
-14763_8162,40.81453854978,-73.81505543619,1,8.0,1,1,78.675385,1
-14763_8163,40.819087381512,-73.817258927824,5,11.0,3,2,75.29403,1
-14763_8164,40.82152056383571,-73.81859795456144,7,15.571428571428571,7,0,75.08377,0
-14763_8165,40.82883152687,-73.81917828009,1,15.0,1,1,67.309135,1
-14763_8166,40.83047410474333,-73.81648892081,3,10.666666666666666,1,3,64.64698,1
-14763_8167,40.83557337778,-73.81792033743,1,13.0,1,0,59.69448,0
-14763_8169,40.846187158525,-73.819573687095,2,16.5,2,0,48.74792,0
-14763_8177,40.88998551439,-73.81998783275,1,8.0,1,1,55.154778,1
-14763_8178,40.89012510384,-73.81973789263,1,29.0,1,0,55.154778,0
-14764_8116,40.58424749399,-73.82095372213,2,25.5,2,1,90.45624,1
-14764_8119,40.59864082413,-73.82071872338,1,8.0,1,0,51.66062,0
-14764_8120,40.60013087909,-73.82048423968,1,5.0,1,1,51.66062,1
-14764_8134,40.670343642525715,-73.82117978584857,7,19.714285714285715,7,1,67.94088,1
-14764_8135,40.676824549354,-73.821488350078,5,24.6,4,1,65.857086,1
-14764_8136,40.680220344283335,-73.82121843848334,3,19.333333333333332,2,0,61.099987,0
-14764_8137,40.68656058821278,-73.82325763788555,18,16.444444444444443,11,0,37.45475,0
-14764_8138,40.69119361689,-73.82157594485,1,2.0,1,0,29.15134,0
-14764_8139,40.697038555255,-73.820653255535,2,14.5,2,1,36.915375,1
-14764_8140,40.702916510452496,-73.821103546735,4,15.75,3,0,59.09747,0
-14764_8144,40.724668564493335,-73.82077283326667,3,18.666666666666668,1,0,14.224574,0
-14764_8145,40.72716901573889,-73.82212308886,9,13.0,4,1,9.9584465,1
-14764_8146,40.73118176575,-73.824110364876,5,13.2,3,0,10.48527,0
-14764_8150,40.75339899384273,-73.82244195010091,11,18.545454545454547,7,1,33.159267,1
-14764_8151,40.7576359266,-73.8226516185925,4,22.5,2,0,22.166265,0
-14764_8152,40.764688514615,-73.823042499445,2,17.0,2,0,24.43602,0
-14764_8153,40.76591241679,-73.820575741526,5,11.6,4,1,22.273458,1
-14764_8155,40.776016209905,-73.8244249282575,4,9.5,4,1,55.937183,1
-14764_8157,40.7869017022,-73.82205335126,2,10.5,2,1,66.770355,1
-14764_8162,40.81323610925,-73.82285511755,1,34.0,1,1,83.026375,1
-14764_8164,40.824461943282,-73.82026116413,5,13.4,5,0,70.12639,0
-14764_8165,40.827280226249236,-73.82291376972384,13,11.384615384615385,11,2,67.309135,1
-14764_8172,40.864251322466664,-73.82259818803334,3,20.333333333333332,3,1,66.385925,1
-14764_8173,40.86910977099,-73.8239666681675,4,11.5,4,1,61.001427,1
-14764_8175,40.87977903912,-73.82428998805,1,13.0,1,0,29.272467,0
-14764_8176,40.88275955882,-73.82412295795,1,10.0,1,0,46.92198,0
-14764_8177,40.88791687467,-73.82144009387,2,11.5,2,1,47.874203,1
-14765_8116,40.58130628083,-73.82832190705,3,9.666666666666666,2,2,89.51152,1
-14765_8135,40.677627449868275,-73.82849368804104,29,9.448275862068966,12,14,72.50105,1
-14765_8137,40.68722258473846,-73.82725017803153,13,12.692307692307692,7,0,43.42521,0
-14765_8138,40.69259564222,-73.82719045262333,6,22.333333333333332,2,0,42.644173,0
-14765_8140,40.701215114178,-73.827162206252,5,16.0,3,3,64.2621,1
-14765_8141,40.708986944676,-73.829171999142,5,17.8,3,2,75.378395,1
-14765_8142,40.71329947977375,-73.82885807674874,8,23.25,6,0,76.26263,0
-14765_8146,40.73382481648667,-73.82531983148667,3,23.666666666666668,2,0,8.290405,0
-14765_8148,40.7435893566175,-73.82563667009249,8,22.0,2,0,24.45183,0
-14765_8149,40.746457372866004,-73.827282611456,5,26.4,5,1,34.715878,1
-14765_8150,40.75309106386125,-73.82711929659,16,17.625,7,0,40.12755,0
-14765_8151,40.75859147906634,-73.82895266126707,82,18.536585365853657,15,3,72.90838,1
-14765_8152,40.76146119606204,-73.82797113539796,54,20.444444444444443,14,1,58.983772,1
-14765_8153,40.766363397346,-73.82756939585201,5,29.8,3,0,49.40925,0
-14765_8154,40.7714025713,-73.82658078280001,3,44.333333333333336,3,0,52.545654,0
-14765_8155,40.77828890035,-73.82761349959,1,8.0,1,1,60.81278,1
-14765_8156,40.78166298384,-73.82997348492,2,6.5,2,0,67.65805,0
-14765_8165,40.82948845626,-73.82510084104001,2,7.5,2,0,62.845116,0
-14765_8166,40.83217565977125,-73.82755104927625,16,13.3125,10,2,59.66552,1
-14765_8167,40.83811663299,-73.82879505112001,2,10.5,2,0,55.448975,0
-14765_8168,40.842145825515004,-73.82965928145501,2,8.5,1,0,51.050198,0
-14765_8170,40.85229126812625,-73.8284118560525,8,19.375,7,0,47.485004,0
-14765_8172,40.86392230761,-73.82948036116,1,23.0,1,0,61.55442,0
-14765_8173,40.86942038167417,-73.82743931194834,12,16.666666666666668,10,1,59.745552,1
-14765_8175,40.876311371015,-73.829963754915,2,7.5,2,1,38.316692,1
-14765_8177,40.886292149126,-73.828201795776,5,13.8,4,2,48.67425,1
-14766_8116,40.581350854807496,-73.8316824115175,4,19.0,2,3,89.55718,1
-14766_8131,40.65846818623,-73.83102755449,1,3.0,1,1,73.80913,1
-14766_8132,40.66026389266,-73.83051658302,2,12.0,2,1,66.512856,1
-14766_8135,40.678649079515,-73.83329263786,4,15.0,4,0,59.343483,0
-14766_8136,40.6840345662675,-73.83286176001188,16,24.0625,5,2,52.706615,1
-14766_8137,40.687503408048,-73.83203364045599,10,25.5,6,0,47.206314,0
-14766_8138,40.692795087389996,-73.83243131736,2,12.5,2,1,49.62052,1
-14766_8139,40.69937245807933,-73.832090273804,15,20.266666666666666,9,1,60.034622,1
-14766_8140,40.70066424929333,-73.83202978839334,3,16.0,3,0,60.034622,0
-14766_8141,40.70772351600412,-73.83120581878293,17,13.588235294117647,11,5,75.16233,1
-14766_8142,40.71467856689,-73.83168412190334,6,15.833333333333334,3,3,79.63015,1
-14766_8143,40.71570979798,-73.83301100137777,9,18.555555555555557,7,2,80.996185,1
-14766_8150,40.75357110005714,-73.83315880724429,7,18.857142857142858,3,2,69.705025,1
-14766_8151,40.75854836840269,-73.83252142041786,89,18.02247191011236,16,3,76.156845,1
-14766_8152,40.76135936988485,-73.83235596683697,66,16.560606060606062,17,1,76.822754,1
-14766_8153,40.76880163955666,-73.83382365946333,12,12.916666666666666,10,1,65.88514,1
-14766_8156,40.781659944195,-73.832584177395,2,10.0,2,1,67.65805,1
-14766_8167,40.837332917756,-73.83435098469599,5,24.2,5,1,54.95614,1
-14766_8168,40.84379191274,-73.83038453517334,6,14.666666666666666,6,1,52.324505,1
-14766_8169,40.84684349887133,-73.83174334524934,15,13.133333333333333,11,2,50.95752,1
-14766_8172,40.863975546555,-73.83397415777,2,14.0,2,1,45.506897,1
-14766_8173,40.86654720365724,-73.83081709733759,29,15.655172413793103,19,3,59.745552,1
-14766_8176,40.88444958113,-73.83283305431333,3,11.333333333333334,3,0,21.464453,0
-14766_8177,40.88837879316375,-73.831282260205,8,21.75,6,1,39.947098,1
-14767_8115,40.5795375719375,-73.83712831059,4,12.0,3,2,89.755646,1
-14767_8116,40.58095203514091,-73.83718800718908,11,14.727272727272727,9,2,89.755646,1
-14767_8129,40.64997432875,-73.83758635341,1,39.0,1,1,75.53036,1
-14767_8130,40.652649133116924,-73.83826678467,13,14.076923076923077,9,3,73.80913,1
-14767_8131,40.65665992630445,-73.83925474164667,9,15.444444444444445,7,2,73.80913,1
-14767_8134,40.67077797925,-73.83824926532,1,13.0,1,0,47.600697,0
-14767_8136,40.68210407559167,-73.83678970223167,6,12.5,4,1,56.46645,1
-14767_8137,40.6867586776225,-73.83722280975626,8,12.0,6,0,49.49074,0
-14767_8138,40.69197128949,-73.83628644592666,3,9.333333333333334,3,0,54.11409,0
-14767_8139,40.69690491905454,-73.83711455104819,11,17.90909090909091,7,1,52.73897,1
-14767_8141,40.70734132853714,-73.83560293659427,7,18.0,7,0,75.5464,0
-14767_8143,40.718291365362305,-73.83708154006924,13,16.384615384615383,11,2,79.61959,1
-14767_8150,40.754751132544996,-73.835999824605,2,11.0,2,0,73.606544,0
-14767_8151,40.75593418633,-73.83604201944,1,12.0,1,0,73.606544,0
-14767_8153,40.768012870905004,-73.83597184490667,6,20.166666666666668,5,0,61.45847,0
-14767_8154,40.770575561735,-73.83565021919,2,17.0,1,2,63.40815,1
-14767_8156,40.78167383607,-73.83941597683,1,11.0,1,0,70.5412,0
-14767_8157,40.78653000714909,-73.83672801473273,11,11.909090909090908,8,4,66.98356,1
-14767_8162,40.81159958871,-73.83532996622,1,13.0,1,1,83.30511,1
-14767_8164,40.823736712472495,-73.83642442297875,8,18.5,7,2,64.40962,1
-14767_8167,40.83705660793,-73.83755671388,3,13.0,2,0,55.420433,0
-14767_8168,40.842353609454996,-73.83730881217834,6,14.0,5,2,57.687885,1
-14767_8170,40.85213443692,-73.83954523309,1,10.0,1,1,64.9758,1
-14767_8173,40.86601748112,-73.83771470099,1,11.0,1,0,30.457645,0
-14767_8175,40.87775864881,-73.837156176475,2,31.5,2,0,15.464377,0
-14767_8176,40.881016653812004,-73.838723065174,5,16.4,3,0,9.56701,0
-14768_8131,40.65999081571,-73.84008487791,1,13.0,1,0,66.512856,0
-14768_8132,40.66169338148625,-73.84053674621624,16,12.375,9,0,57.86935,0
-14768_8133,40.66990754528334,-73.84260602094334,3,10.333333333333334,3,0,46.280327,0
-14768_8134,40.67229286390875,-73.84301539703125,8,14.625,7,1,46.496307,1
-14768_8135,40.67819774903571,-73.84407846475571,7,11.714285714285714,6,1,49.44084,1
-14768_8136,40.68140060006923,-73.8433500956577,13,10.76923076923077,10,1,55.749577,1
-14768_8137,40.68826736171875,-73.84293212473375,8,16.25,6,3,52.813263,1
-14768_8138,40.690414959785,-73.840799527935,2,12.0,2,0,52.636997,0
-14768_8139,40.69522884224,-73.84246026546556,9,12.222222222222221,6,1,54.25361,1
-14768_8143,40.71909276624345,-73.84225357290794,29,15.758620689655173,17,4,80.95716,1
-14768_8144,40.72082370332214,-73.84406105968428,14,12.071428571428571,11,4,81.172165,1
-14768_8151,40.75817121743,-73.84194545094,1,49.0,1,0,75.20367,0
-14768_8154,40.771432976166665,-73.84394167396,3,15.666666666666666,1,3,72.67,1
-14768_8156,40.782331657408335,-73.84205459519167,6,22.666666666666668,4,2,68.855896,1
-14768_8166,40.83140760191,-73.84458942656,1,13.0,1,0,55.950886,0
-14768_8167,40.83984001527,-73.84298668711,1,4.0,1,0,55.807655,0
-14768_8168,40.84104488351438,-73.84306154473813,16,14.1875,8,3,55.487972,1
-14768_8169,40.84931522783666,-73.84393293952667,6,13.0,6,1,67.806854,1
-14768_8170,40.851503924026666,-73.84409768129,3,6.0,3,0,64.865364,0
-14768_8171,40.85619993218,-73.84392395765,1,12.0,1,0,59.651993,0
-14768_8172,40.862136766295,-73.84339976386374,8,13.75,7,0,25.505686,0
-14768_8173,40.869714648249996,-73.84366794177001,2,34.5,1,0,9.825555,0
-14768_8175,40.878862018378,-73.84347276494199,5,18.2,3,0,6.061413,0
-14768_8176,40.8800157851,-73.84178124801,1,5.0,1,0,7.7516155,0
-14768_8177,40.88871327593667,-73.84271649339,3,17.666666666666668,3,0,7.7824683,0
-14768_8178,40.89364078869,-73.8439261331,1,5.0,1,0,9.206549,0
-14769_8115,40.578323633668575,-73.84940066460715,7,10.142857142857142,5,3,86.329636,1
-14769_8116,40.58128655015,-73.84799971758,2,16.0,1,2,86.329636,1
-14769_8135,40.67650860608,-73.84587110455,1,13.0,1,0,48.776325,0
-14769_8136,40.682074682362,-73.846648512215,10,15.0,8,2,52.77323,1
-14769_8137,40.68902741225,-73.84577354405,1,13.0,1,0,52.47178,0
-14769_8138,40.694522678895,-73.849034281185,4,19.75,2,1,54.299088,1
-14769_8139,40.695147332586664,-73.84508136709,3,10.0,3,1,50.529526,1
-14769_8141,40.709744710266,-73.84639272178,5,14.8,5,1,65.781265,1
-14769_8142,40.71014714054545,-73.84890489556363,11,17.181818181818183,11,0,54.444347,0
-14769_8143,40.71955826549,-73.845086455918,5,21.4,5,1,80.60999,1
-14769_8144,40.721171628592174,-73.84651765846566,23,15.304347826086957,17,2,78.960594,1
-14769_8146,40.73278832846545,-73.84952514946818,11,15.727272727272727,7,1,58.41894,1
-14769_8150,40.7539887181075,-73.84638050479751,4,8.5,1,4,74.549034,1
-14769_8155,40.77910015635666,-73.84608647668,3,29.0,3,0,67.532936,0
-14769_8156,40.78304586100269,-73.84585811480616,26,14.73076923076923,14,2,63.596237,1
-14769_8157,40.78506407515,-73.84575967623,1,7.0,1,0,63.596237,0
-14769_8163,40.81943699464,-73.84811483741,1,9.0,1,1,53.327705,1
-14769_8164,40.822019680603326,-73.84871712833332,3,12.666666666666666,3,0,51.56411,0
-14769_8166,40.83061012212,-73.84964668267,1,12.0,1,1,43.22137,1
-14769_8167,40.8367903231975,-73.846844526175,8,14.375,6,2,50.247192,1
-14769_8168,40.84307833387,-73.84670727234,11,13.0,9,2,64.778885,1
-14769_8169,40.847208424185,-73.84821623095667,6,18.0,5,2,68.37871,1
-14769_8170,40.85106797315,-73.84854838678,1,29.0,1,0,64.82937,0
-14769_8174,40.871252740609165,-73.8473391745925,12,23.75,6,0,9.426936,0
-14769_8175,40.87662002317071,-73.84748674600215,14,15.285714285714286,8,2,5.158175,1
-14769_8176,40.8840393182425,-73.84926589871,4,21.5,3,0,4.068966,0
-14769_8177,40.88627656313,-73.84792537511,1,28.0,1,0,3.6681123,0
-14769_8178,40.890722605853334,-73.84900263235,3,16.333333333333332,3,0,3.3886876,0
-14769_8179,40.8985198674,-73.84932246209,1,9.0,1,0,9.717541,0
-14769_8180,40.9033932576875,-73.848910749515,4,14.5,3,0,17.37198,0
-14769_8181,40.90657220457,-73.84881212564,1,21.0,1,0,23.311974,0
-14770_8133,40.666130558174004,-73.85167195126999,5,15.0,5,0,40.00934,0
-14770_8135,40.679876608594995,-73.850655730965,4,22.25,2,3,47.607937,1
-14770_8136,40.6827442416,-73.851202731435,4,10.75,4,0,48.096912,0
-14770_8137,40.68698367492,-73.85289244909,1,2.0,1,0,43.276245,0
-14770_8138,40.693439226191664,-73.85267965766083,24,17.958333333333332,13,2,46.441826,1
-14770_8140,40.70253517635,-73.85472982611,1,20.0,1,0,48.303528,0
-14770_8142,40.71072761555875,-73.85256932400875,8,18.25,7,1,48.83046,1
-14770_8144,40.722191188241666,-73.85206582032667,6,11.333333333333334,5,2,76.038704,1
-14770_8145,40.726571106699446,-73.85266903511555,18,14.055555555555555,13,1,72.354485,1
-14770_8146,40.732883683895,-73.8506519271175,4,17.0,4,0,55.783325,0
-14770_8148,40.74241892264091,-73.85393094273364,11,14.545454545454545,9,1,34.154312,1
-14770_8150,40.75206662225,-73.85420271659,1,12.0,1,0,28.952003,0
-14770_8165,40.82835742577857,-73.85021187869286,7,20.285714285714285,7,1,45.430832,1
-14770_8166,40.83316841484483,-73.85161708979828,29,15.758620689655173,17,0,44.12223,0
-14770_8167,40.836008345588574,-73.85398346785,7,14.428571428571429,6,0,47.826675,0
-14770_8168,40.842638619602,-73.85214356704401,5,17.6,5,1,60.5255,1
-14770_8169,40.84912366860375,-73.85411792776625,8,21.625,7,0,61.90338,0
-14770_8170,40.85346186579889,-73.85387279321554,9,16.22222222222222,6,3,63.302612,1
-14770_8174,40.87305823106,-73.85288598884,4,9.0,4,1,7.8471475,1
-14770_8175,40.875443085849994,-73.85104013439,2,47.0,1,0,6.2920794,0
-14770_8177,40.88614112175,-73.854618202805,2,16.0,2,0,4.084541,0
-14770_8178,40.89134169465,-73.85087235494,1,8.0,1,0,3.388689,0
-14770_8179,40.898269435206664,-73.85359773358333,12,21.416666666666668,7,1,7.673858,1
-14770_8180,40.90316650871445,-73.85059650380889,9,18.555555555555557,5,1,15.433867,1
-14771_8134,40.671418067895715,-73.85694896073714,7,5.571428571428571,7,1,34.711803,1
-14771_8136,40.68432139251,-73.85846721484,2,20.5,2,0,27.686977,0
-14771_8138,40.692550401313845,-73.8583449631223,13,20.692307692307693,9,0,38.37468,0
-14771_8140,40.702732229935,-73.85757502706,2,12.0,2,0,45.027367,0
-14771_8141,40.708789621182504,-73.858415097215,4,8.0,3,2,49.01978,1
-14771_8142,40.711350173017145,-73.85751994298857,7,12.0,7,0,48.657494,0
-14771_8143,40.717862814402,-73.857133472898,5,12.8,5,1,65.36381,1
-14771_8144,40.72189572086334,-73.85532000538001,3,20.333333333333332,3,0,72.07989,0
-14771_8145,40.7284503556375,-73.85836412826,4,20.0,3,2,64.587814,1
-14771_8146,40.732570701040004,-73.85650248837,2,7.5,2,0,58.4692,0
-14771_8147,40.73687978004,-73.857438584535,2,18.5,2,0,48.378365,0
-14771_8148,40.74349572891462,-73.85651565363693,13,22.23076923076923,7,0,32.213036,0
-14771_8149,40.74607927372,-73.8572221430175,4,17.0,2,0,28.719038,0
-14771_8150,40.75146592199478,-73.85738222539521,23,18.565217391304348,13,1,24.888887,1
-14771_8152,40.76096672567,-73.85764854624,1,44.0,1,0,19.347855,0
-14771_8157,40.78563983328,-73.85582614243,1,9.0,1,1,62.294613,1
-14771_8162,40.81290660914,-73.856153390835,2,9.0,2,0,37.732643,0
-14771_8164,40.823749298661426,-73.85880828320572,7,15.0,5,1,36.399002,1
-14771_8165,40.8265246345,-73.85870859162667,3,23.0,3,0,33.467148,0
-14771_8166,40.83277510239308,-73.85778508157922,13,12.846153846153847,6,2,38.42185,1
-14771_8167,40.83642886035727,-73.85659386026909,11,19.0,7,1,43.60915,1
-14771_8168,40.84105765978,-73.85545620022333,3,9.666666666666666,3,1,56.06764,1
-14771_8169,40.84769827483875,-73.85669864301,8,10.875,6,2,56.148113,1
-14771_8171,40.8563856757125,-73.85557097461376,8,14.0,7,1,48.62816,1
-14771_8172,40.863308100855,-73.85821678456,2,21.5,2,0,18.482601,0
-14771_8173,40.86550130296,-73.85798491935999,6,13.333333333333334,6,0,13.3211355,0
-14771_8174,40.87090307193,-73.85624801262,1,12.0,1,0,8.186009,0
-14771_8175,40.876253912980005,-73.859572214125,2,25.0,1,0,12.0436,0
-14771_8176,40.882136138936666,-73.85682996563,3,16.666666666666668,1,0,5.686412,0
-14771_8177,40.887675102580005,-73.85766736508,2,29.0,2,0,2.8941848,0
-14771_8178,40.89314002130947,-73.85744530659315,19,15.947368421052632,11,0,2.4108014,0
-14771_8179,40.89670970811,-73.85551339694601,5,16.6,5,1,4.000089,1
-14771_8180,40.90178481641,-73.85692615797,1,10.0,1,1,6.4863043,1
-14772_8132,40.66398368297,-73.86048760587,1,13.0,1,1,31.412548,1
-14772_8133,40.66974538885,-73.86082517533,1,12.0,1,0,21.086403,0
-14772_8135,40.679404744451816,-73.86288390519817,11,20.90909090909091,7,0,14.306683,0
-14772_8136,40.6825122221,-73.860407228935,2,23.5,2,0,21.820946,0
-14772_8138,40.69196936712917,-73.86212635299334,12,12.583333333333334,8,2,32.627853,1
-14772_8139,40.69694531353,-73.86472067886,1,13.0,1,1,42.804306,1
-14772_8141,40.708783329659994,-73.863398063275,2,5.5,2,1,44.09803,1
-14772_8142,40.710574656735,-73.86486244246501,2,12.5,2,0,42.588444,0
-14772_8143,40.71851814256,-73.86380010804,1,10.0,1,0,49.38742,0
-14772_8145,40.72916323801519,-73.8624108064663,27,14.222222222222221,14,4,60.473907,1
-14772_8146,40.73223553933813,-73.86357217348625,16,12.125,13,1,56.7292,1
-14772_8147,40.73767511008143,-73.86286226116,7,20.714285714285715,5,1,47.677322,1
-14772_8148,40.74390338475,-73.86171622779,2,7.5,2,0,30.043781,0
-14772_8149,40.748612745367105,-73.86273605935736,38,16.68421052631579,12,0,23.816324,0
-14772_8150,40.75138406916039,-73.86280855693654,26,18.923076923076923,8,0,23.155346,0
-14772_8151,40.75770856700555,-73.86179293913555,9,21.444444444444443,7,0,16.520283,0
-14772_8153,40.76646479467,-73.8635609087,2,7.0,1,0,25.914743,0
-14772_8163,40.81708354147,-73.86240537262,1,11.0,1,0,27.72249,0
-14772_8165,40.82603052359,-73.86166895257334,3,11.0,2,0,27.629753,0
-14772_8166,40.83326898629,-73.86272725661625,16,13.0,10,1,37.17086,1
