grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14763_8157,40.787811238726,-73.815741705962,5,12.0,5,0,27.158722,0
-14763_8158,40.79402629759,-73.81804524394,1,9.0,1,0,30.271038,0
-14763_8162,40.81453854978,-73.81505543619,1,8.0,1,0,7.601527,0
-14763_8163,40.819087381512,-73.817258927824,5,11.0,3,0,7.53326,0
-14763_8164,40.82152056383571,-73.81859795456144,7,15.571428571428571,7,0,8.287436,0
-14763_8165,40.82883152687,-73.81917828009,1,15.0,1,0,19.66468,0
-14763_8166,40.83047410474333,-73.81648892081,3,10.666666666666666,1,0,21.585018,0
-14763_8167,40.83557337778,-73.81792033743,1,13.0,1,0,30.304512,0
-14763_8169,40.846187158525,-73.819573687095,2,16.5,2,0,50.23806,0
-14763_8177,40.88998551439,-73.81998783275,1,8.0,1,0,10.232573,0
-14763_8178,40.89012510384,-73.81973789263,1,29.0,1,0,10.232573,0
-14764_8116,40.58424749399,-73.82095372213,2,25.5,2,0,16.059801,0
-14764_8119,40.59864082413,-73.82071872338,1,8.0,1,1,50.927925,1
-14764_8120,40.60013087909,-73.82048423968,1,5.0,1,0,50.927925,0
-14764_8134,40.670343642525715,-73.82117978584857,7,19.714285714285715,7,0,5.5458183,0
-14764_8135,40.676824549354,-73.821488350078,5,24.6,4,0,4.397091,0
-14764_8136,40.680220344283335,-73.82121843848334,3,19.333333333333332,2,0,2.6450791,0
-14764_8137,40.68656058821278,-73.82325763788555,18,16.444444444444443,11,0,1.5600108,0
-14764_8138,40.69119361689,-73.82157594485,1,2.0,1,0,1.670743,0
-14764_8139,40.697038555255,-73.820653255535,2,14.5,2,0,8.683433,0
-14764_8140,40.702916510452496,-73.821103546735,4,15.75,3,0,53.796474,0
-14764_8144,40.724668564493335,-73.82077283326667,3,18.666666666666668,1,0,1.1077832,0
-14764_8145,40.72716901573889,-73.82212308886,9,13.0,4,0,0.6523893,0
-14764_8146,40.73118176575,-73.824110364876,5,13.2,3,0,1.037126,0
-14764_8150,40.75339899384273,-73.82244195010091,11,18.545454545454547,7,0,49.33178,0
-14764_8151,40.7576359266,-73.8226516185925,4,22.5,2,0,59.26524,0
-14764_8152,40.764688514615,-73.823042499445,2,17.0,2,0,54.055702,0
-14764_8153,40.76591241679,-73.820575741526,5,11.6,4,0,49.261265,0
-14764_8155,40.776016209905,-73.8244249282575,4,9.5,4,0,18.162811,0
-14764_8157,40.7869017022,-73.82205335126,2,10.5,2,0,27.040943,0
-14764_8162,40.81323610925,-73.82285511755,1,34.0,1,0,7.4089117,0
-14764_8164,40.824461943282,-73.82026116413,5,13.4,5,0,11.3978405,0
-14764_8165,40.827280226249236,-73.82291376972384,13,11.384615384615385,11,1,19.66468,1
-14764_8172,40.864251322466664,-73.82259818803334,3,20.333333333333332,3,0,40.008675,0
-14764_8173,40.86910977099,-73.8239666681675,4,11.5,4,0,62.6222,0
-14764_8175,40.87977903912,-73.82428998805,1,13.0,1,0,6.016008,0
-14764_8176,40.88275955882,-73.82412295795,1,10.0,1,0,7.8788967,0
-14764_8177,40.88791687467,-73.82144009387,2,11.5,2,0,6.7248383,0
-14765_8116,40.58130628083,-73.82832190705,3,9.666666666666666,2,0,1.3306917,0
-14765_8135,40.677627449868275,-73.82849368804104,29,9.448275862068966,12,1,5.527291,1
-14765_8137,40.68722258473846,-73.82725017803153,13,12.692307692307692,7,0,2.0431013,0
-14765_8138,40.69259564222,-73.82719045262333,6,22.333333333333332,2,0,3.1505823,0
-14765_8140,40.701215114178,-73.827162206252,5,16.0,3,0,33.021034,0
-14765_8141,40.708986944676,-73.829171999142,5,17.8,3,1,67.4612,1
-14765_8142,40.71329947977375,-73.82885807674874,8,23.25,6,0,65.67714,0
-14765_8146,40.73382481648667,-73.82531983148667,3,23.666666666666668,2,0,1.0760969,0
-14765_8148,40.7435893566175,-73.82563667009249,8,22.0,2,0,12.332349,0
-14765_8149,40.746457372866004,-73.827282611456,5,26.4,5,0,33.570858,0
-14765_8150,40.75309106386125,-73.82711929659,16,17.625,7,1,48.307003,1
-14765_8151,40.75859147906634,-73.82895266126707,82,18.536585365853657,15,4,70.3811,1
-14765_8152,40.76146119606204,-73.82797113539796,54,20.444444444444443,14,5,69.41038,1
-14765_8153,40.766363397346,-73.82756939585201,5,29.8,3,0,53.23363,0
-14765_8154,40.7714025713,-73.82658078280001,3,44.333333333333336,3,0,31.643946,0
-14765_8155,40.77828890035,-73.82761349959,1,8.0,1,0,22.503876,0
-14765_8156,40.78166298384,-73.82997348492,2,6.5,2,1,44.758587,1
-14765_8165,40.82948845626,-73.82510084104001,2,7.5,2,0,22.718985,0
-14765_8166,40.83217565977125,-73.82755104927625,16,13.3125,10,1,26.90373,1
-14765_8167,40.83811663299,-73.82879505112001,2,10.5,2,0,34.013264,0
-14765_8168,40.842145825515004,-73.82965928145501,2,8.5,1,0,39.375965,0
-14765_8170,40.85229126812625,-73.8284118560525,8,19.375,7,1,49.819405,1
-14765_8172,40.86392230761,-73.82948036116,1,23.0,1,0,64.89592,0
-14765_8173,40.86942038167417,-73.82743931194834,12,16.666666666666668,10,0,64.45055,0
-14765_8175,40.876311371015,-73.829963754915,2,7.5,2,0,13.8065605,0
-14765_8177,40.886292149126,-73.828201795776,5,13.8,4,1,6.395973,1
-14766_8116,40.581350854807496,-73.8316824115175,4,19.0,2,0,0.94761306,0
-14766_8131,40.65846818623,-73.83102755449,1,3.0,1,0,55.06537,0
-14766_8132,40.66026389266,-73.83051658302,2,12.0,2,0,52.172195,0
