grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9212_5092,40.738737418622,-73.7017696578665,4,20.75,3,0,0.010356207,0
-9212_5093,40.751885666235005,-73.70276629105301,12,18.5,10,0,0.008490223,0
-9213_5090,40.72765130975,-73.71008896187,2,18.5,2,0,0.09694129,0
-9213_5092,40.737144895057924,-73.70955729140077,13,13.923076923076923,9,0,0.012828937,0
-9213_5093,40.7491412418,-73.7080172631964,5,14.6,4,0,0.004032295,0
-9213_5094,40.753338177941,-73.706793265343,1,11.0,1,0,0.008400598,0
-9214_5090,40.7261671658025,-73.71723148576909,10,17.6,9,0,0.20495981,0
-9214_5091,40.735403459572666,-73.71722739946632,3,10.0,3,0,0.024710234,0
-9214_5092,40.74001541811175,-73.715546871272,8,24.375,7,0,0.0065910136,0
-9214_5093,40.74572538237833,-73.71441212157977,9,19.333333333333332,9,0,0.00169985,0
-9214_5094,40.759281066406,-73.713491876883,2,17.0,2,0,0.05690446,0
-9215_5086,40.6908641697575,-73.7279404739605,2,29.5,2,0,0.59247464,0
-9215_5090,40.725011216919114,-73.72315123893412,9,10.555555555555555,8,0,0.27272397,0
-9215_5092,40.74242589462825,-73.7217782299695,4,20.0,3,0,0.008045766,0
-9215_5095,40.7634084132612,-73.7259846276672,5,10.6,4,0,4.7807217,0
-9216_5083,40.66504431346464,-73.73344661592701,14,10.428571428571429,10,0,1.1108024,0
-9216_5084,40.6742228232834,-73.7323996088799,10,13.6,7,0,0.6679487,0
-9216_5086,40.6928108208025,-73.73286804339716,6,11.6,3,0,0.12579922,0
-9216_5089,40.715299097147664,-73.7346357882514,15,13.466666666666667,8,0,0.29610544,0
-9216_5090,40.724486968867595,-73.731097299845,5,12.25,5,0,0.42986894,0
-9216_5091,40.728414771005,-73.735828855036,1,9.0,1,0,0.6159083,0
-9216_5094,40.75457176298,-73.7284661342,1,40.0,1,0,0.47260293,0
-9216_5095,40.7604378097045,-73.731386489516,6,18.2,5,0,5.3563485,0
-9216_5096,40.77130644578106,-73.7349487253553,17,14.470588235294118,12,1,59.027924,1
-9217_5079,40.636898139343,-73.7406603384275,2,11.5,2,0,0.23634692,0
-9217_5082,40.66028131248233,-73.73937423793068,6,12.833333333333334,5,0,0.87504417,0
-9217_5083,40.667120871756,-73.73697131978733,3,10.333333333333334,2,0,0.54023015,0
-9217_5084,40.6760633652116,-73.74033489049134,15,18.153846153846153,6,0,0.24387701,0
-9217_5086,40.694605050006835,-73.73844921212083,6,15.2,5,0,0.03901489,0
-9217_5087,40.69631582857675,-73.74334037926275,4,11.0,4,0,0.017536627,0
-9217_5088,40.7052305398655,-73.73983802477925,4,15.25,3,0,0.044205006,0
-9217_5089,40.71633313783801,-73.73848184714834,18,16.11111111111111,11,0,0.51509166,0
-9217_5090,40.72575902748533,-73.74036249735167,3,8.0,3,0,1.515327,0
-9217_5091,40.7313365214848,-73.73954226759079,5,11.8,4,0,4.1504083,0
-9217_5094,40.755536294462,-73.738399124866,1,7.0,1,0,17.309904,0
-9217_5095,40.76730874797728,-73.73845842969615,7,16.714285714285715,6,0,21.360796,0
-9217_5096,40.769758228587214,-73.73699102394929,14,12.153846153846153,8,1,52.54613,1
-9218_5074,40.59511925786,-73.75039051128,1,12.0,1,0,0.0009613231,0
-9218_5075,40.603278374619,-73.75064349729888,8,16.285714285714285,7,0,0.0009613231,0
-9218_5079,40.637485043437,-73.745338442796,1,7.0,1,0,0.23634692,0
-9218_5083,40.66806230389933,-73.74962629058467,3,15.333333333333334,3,0,0.14673817,0
-9218_5084,40.678247518142335,-73.746813401716,9,18.77777777777778,4,0,0.17045902,0
-9218_5086,40.69568470227529,-73.74761800717829,7,12.5,5,0,0.008184663,0
-9218_5087,40.699914652205,-73.7469348833645,2,29.5,2,0,0.009350842,0
-9218_5088,40.70715654126385,-73.75130236367428,7,12.714285714285714,5,0,0.0058438205,0
-9218_5089,40.71551736263257,-73.74763744120715,7,8.5,7,0,0.098562784,0
-9218_5090,40.7272587289,-73.749056612651,1,28.0,1,0,1.3832586,0
-9218_5091,40.7324457539197,-73.74616558706239,10,7.3,7,0,8.750044,0
-9218_5092,40.736866607767254,-73.747397375585,4,15.0,4,0,13.819866,0
-9218_5095,40.76558194397086,-73.74546044794329,7,17.571428571428573,5,0,55.443157,0
-9218_5096,40.7686935209225,-73.74892154737199,2,13.5,2,0,47.95395,0
-9219_5074,40.596715756933854,-73.75410782209357,7,9.0,6,0,0.0008689337,0
-9219_5075,40.603635479921785,-73.75373026488714,23,20.59090909090909,11,0,0.0009613231,0
-9219_5076,40.61023345304,-73.7535428115,1,58.0,1,0,0.0009613231,0
-9219_5083,40.66588380020243,-73.75595850892185,7,12.833333333333334,5,0,0.046137094,0
-9219_5084,40.6783615550085,-73.754336877169,8,11.25,5,0,0.025942203,0
-9219_5085,40.6806948121125,-73.75281810450674,4,9.0,4,0,0.03456234,0
-9219_5086,40.69352111154783,-73.75555969335367,6,9.8,4,0,0.0063810768,0
-9219_5087,40.700056008219,-73.754496984002,2,53.5,2,0,0.008152461,0
-9219_5088,40.7063789652122,-73.7571210057966,5,9.2,2,0,0.0037362522,0
-9219_5089,40.71533459403257,-73.75503626574971,7,16.0,7,0,0.07833018,0
-9219_5090,40.72480709662,-73.75387149783,1,13.0,1,0,1.4773756,0
-9219_5091,40.73367496674,-73.75880364023,1,13.0,1,0,17.644524,0
-9219_5092,40.7403111365894,-73.7587347768704,10,10.8,8,2,54.933018,1
-9219_5093,40.74892640682225,-73.7565157781363,20,13.9,10,0,54.952812,0
-9219_5094,40.753482206772006,-73.75795562851849,4,12.75,2,0,50.989956,0
-9219_5095,40.7618591152405,-73.7591993411,2,11.0,2,0,63.20221,0
-9219_5097,40.77632972251,-73.7528354427,1,5.0,1,0,58.40254,0
-9220_5074,40.5991431194255,-73.76398538145651,2,10.5,2,0,0.0009047817,0
-9220_5082,40.657575634304,-73.76754483862733,3,19.0,3,0,0.5448621,0
-9220_5083,40.6683796478995,-73.7662321340865,2,7.5,2,0,0.040194903,0
-9220_5084,40.676074875715834,-73.76255897113467,6,12.0,5,0,0.02459862,0
-9220_5085,40.68142447480862,-73.76517132495962,16,17.428571428571427,7,0,0.01648358,0
-9220_5086,40.69165294207808,-73.76302133931931,13,16.307692307692307,9,0,0.008142392,0
-9220_5087,40.7006978005459,-73.7644742324209,10,11.4,7,0,0.0111954585,0
-9220_5088,40.709591461821,-73.767710218994,1,11.0,1,0,0.10508733,0
-9220_5089,40.714660154364,-73.76324272256824,9,14.0,8,0,0.119110055,0
-9220_5090,40.72049970350222,-73.76068175360855,9,13.666666666666666,9,0,0.36397007,0
-9220_5093,40.74737465330433,-73.763017312993,3,10.333333333333334,3,0,65.9797,0
-9220_5094,40.756488727894165,-73.767509347766,6,10.333333333333334,5,0,72.61246,0
-9220_5095,40.760981954372355,-73.76452078626447,17,14.0,11,0,62.751995,0
-9221_5074,40.59570006866,-73.77502512325,1,24.0,1,0,0.06605054,0
-9221_5082,40.662042753299,-73.76925536007444,7,12.857142857142858,4,0,0.18403481,0
-9221_5083,40.671630689064,-73.774367864914,3,14.5,2,0,0.0278124,0
-9221_5084,40.67303146275075,-73.7731175938565,4,10.75,3,0,0.026960045,0
-9221_5085,40.684122398978246,-73.77032412802775,4,13.5,3,0,0.024551619,0
-9221_5088,40.709888932930575,-73.77353138032072,7,20.714285714285715,7,0,0.18390924,0
-9221_5089,40.71436440496767,-73.77171203445899,3,9.0,2,0,0.26414943,0
-9221_5094,40.75822996724027,-73.77068811072435,26,16.0,11,0,72.37373,0
-9221_5095,40.76376203030028,-73.77120839479369,68,16.323076923076922,32,1,73.91846,1
-9221_5096,40.76908586380066,-73.77393412706901,3,21.0,3,0,47.16629,0
-9221_5097,40.780451748585,-73.7755193102434,5,7.4,5,0,10.293893,0
-9222_5074,40.593586813749,-73.776548165888,1,0.0,1,0,0.10846944,0
-9222_5080,40.645162294368,-73.77887315938567,3,7.333333333333333,2,0,12.060801,0
-9222_5082,40.66342894001233,-73.77700536273633,3,15.666666666666666,3,0,0.0710343,0
-9222_5083,40.66792675310884,-73.781054629522,6,21.166666666666668,4,0,0.04865985,0
-9222_5084,40.67925238366791,-73.77816560774801,11,10.909090909090908,9,0,0.035607878,0
-9222_5085,40.6830299813845,-73.78227757942949,2,17.5,2,0,0.02148017,0
-9222_5086,40.692415059582004,-73.77945396854729,7,28.285714285714285,5,0,0.03510438,0
-9222_5087,40.69870027730583,-73.78294022977467,6,10.166666666666666,5,0,0.19275554,0
-9222_5088,40.707605718120746,-73.78120917291174,8,14.125,5,0,0.24585056,0
-9222_5089,40.71316553094489,-73.78150524700578,19,18.105263157894736,12,0,1.1860533,0
-9222_5091,40.72973139001127,-73.78065027117447,15,16.666666666666668,7,1,75.961395,1
-9222_5092,40.73693331674,-73.7779871009905,2,10.5,2,0,72.12688,0
-9222_5093,40.744167702635,-73.776145833857,1,8.0,1,0,76.528275,0
-9222_5094,40.7557670984842,-73.7806979835607,10,12.444444444444445,8,1,78.285675,1
-9222_5095,40.7670469360192,-73.78153145532761,5,15.8,5,0,59.426594,0
-9222_5097,40.77837295512039,-73.77786770619323,13,12.538461538461538,11,0,15.413661,0
-9222_5098,40.784113109602,-73.776567118668,1,12.0,1,0,5.7408895,0
-9222_5104,40.838464836905004,-73.783216517497,5,14.8,2,0,0.03428918,0
-9222_5105,40.840054042881,-73.783798244201,1,10.0,1,0,0.03428918,0
-9223_5074,40.59394606734,-73.78941233198,1,3.0,1,0,0.2683552,0
-9223_5081,40.64831282606863,-73.78828149759275,35,8.82857142857143,16,0,10.629395,0
-9223_5083,40.667635235226,-73.789286923318,1,8.0,1,0,0.10488408,0
-9223_5084,40.67367982661562,-73.79030214548085,13,10.0,7,0,0.08340382,0
-9223_5085,40.687772709469,-73.790236273549,1,25.0,1,0,0.07685328,0
-9223_5086,40.695227577172005,-73.790259612052,2,21.0,2,0,0.35916838,0
-9223_5087,40.70021681844167,-73.79134263736101,3,7.0,3,0,0.3449933,0
-9223_5088,40.70879310810248,-73.78829075851252,35,16.515151515151516,15,0,1.0693909,0
-9223_5089,40.71224714496175,-73.7879622090875,4,11.0,4,0,2.5325356,0
-9223_5090,40.72536089227866,-73.78981341325819,32,12.25,19,1,66.668236,1
-9223_5092,40.739793143325265,-73.7886370592205,30,19.074074074074073,16,0,73.94925,0
-9223_5094,40.757359024946815,-73.78775521627077,22,16.454545454545453,13,0,82.01564,0
-9223_5095,40.76558425677694,-73.78916145824576,17,13.375,13,1,73.13113,1
-9223_5096,40.769437744152796,-73.79012390971539,5,10.4,4,0,49.68847,0
-9223_5098,40.78834653318533,-73.78722655347866,3,15.0,3,0,0.7097215,0
-9223_5105,40.844897852676624,-73.7858272866335,8,10.625,6,0,0.024194226,0
-9223_5106,40.85275552252772,-73.789614763036,11,13.1,6,0,0.024194248,0
-9223_5107,40.8569618950535,-73.790598942504,2,15.0,1,0,0.036248673,0
-9224_5073,40.5901309738505,-73.79730052789375,8,16.25,7,0,0.23514985,0
-9224_5074,40.59282653473875,-73.79645245469774,4,10.75,4,0,0.17500134,0
-9224_5083,40.667802067997606,-73.79624639360199,5,12.4,2,0,0.19117802,0
-9224_5084,40.673879054874,-73.79614402174572,7,12.142857142857142,7,0,0.16092063,0
-9224_5085,40.68577460125547,-73.79371680287919,15,14.266666666666667,11,0,0.051760092,0
-9224_5086,40.69055344627325,-73.797260055176,4,11.0,3,0,0.07765949,0
-9224_5087,40.70225215150006,-73.7968486112645,16,9.875,11,0,0.5789931,0
-9224_5088,40.70789307304726,-73.79594922939226,54,18.081632653061224,19,0,1.3914341,0
-9224_5090,40.7230110832115,-73.799963182573,4,26.0,4,0,47.631958,0
-9224_5091,40.73330543987,-73.794575670435,2,23.5,2,0,57.85865,0
-9224_5092,40.73886194563567,-73.795454640448,6,8.166666666666666,5,0,43.36159,0
-9224_5094,40.75653307087077,-73.79476464244985,13,14.0,8,0,75.78758,0
-9224_5095,40.7627553994475,-73.7968670100005,2,10.0,2,0,77.86812,0
-9224_5096,40.771940794817915,-73.79470908632742,12,13.583333333333334,10,0,21.82924,0
-9224_5097,40.7798664832345,-73.79391694400518,6,15.333333333333334,3,0,2.2815688,0
-9224_5098,40.78654847001,-73.79308004511,1,13.0,1,0,0.33348677,0
-9225_5073,40.591021472313,-73.800907378727,1,13.0,1,0,0.20901482,0
-9225_5081,40.65199285202,-73.80649090852,1,12.0,1,0,1.4378307,0
-9225_5083,40.665613936342,-73.80654315304099,2,10.5,1,0,0.15473084,0
-9225_5084,40.67460462827576,-73.8042681514193,17,16.352941176470587,8,0,0.23274389,0
-9225_5085,40.683313551435,-73.806471780988,1,9.0,1,0,0.14214651,0
-9225_5086,40.69471216407967,-73.8035241890295,6,21.333333333333332,5,0,0.20641871,0
-9225_5087,40.70021244721817,-73.80550936150954,41,11.81578947368421,17,0,0.5847698,0
-9225_5088,40.70745212456135,-73.80305723811601,23,16.045454545454547,14,0,2.9581974,0
-9225_5089,40.71550230400441,-73.80567769183835,17,16.294117647058822,12,0,10.695517,0
-9225_5090,40.721804136250604,-73.8042277992185,10,15.666666666666666,9,2,51.543003,1
-9225_5091,40.7329955063106,-73.80476383315799,5,21.4,5,0,11.259027,0
-9225_5092,40.73667925852,-73.80267524605,1,33.0,1,0,23.370354,0
-9225_5094,40.757542498725265,-73.80432460222879,15,14.266666666666667,10,0,77.4646,0
-9225_5095,40.762176806130036,-73.80430048638767,62,17.57377049180328,12,1,77.45866,1
-9225_5096,40.77118215349,-73.80335967278,1,12.0,1,0,29.44699,0
-9225_5097,40.78022799027975,-73.8022383221645,8,12.875,8,0,0.65092605,0
-9225_5098,40.7868704637,-73.80778381475,1,13.0,1,0,0.1669514,0
-9225_5099,40.7934472337486,-73.8069998205812,5,11.8,5,0,0.13945797,0
-9225_5101,40.81042190185825,-73.8021685921585,4,22.75,2,0,0.59919345,0
-9226_5073,40.5868991520153,-73.8136006295246,20,10.25,12,0,0.06824268,0
-9226_5082,40.657993227981,-73.808286342379,1,21.0,1,0,0.6381738,0
-9226_5083,40.66767474213433,-73.810886249846,3,11.0,3,0,0.22149739,0
-9226_5084,40.67539749266118,-73.81302799855882,11,12.909090909090908,5,0,0.11860648,0
-9226_5085,40.68254259807725,-73.81413575486975,4,7.5,4,0,0.16568618,0
-9226_5086,40.69114534018307,-73.81306617493071,14,16.615384615384617,10,0,0.16755609,0
-9226_5087,40.70178968359468,-73.81124813141645,25,18.166666666666668,14,0,1.0322224,0
-9226_5088,40.705200073978496,-73.80972901109845,18,19.647058823529413,11,0,2.7607188,0
-9226_5089,40.71863046563678,-73.81227187379488,9,15.125,6,0,19.62628,0
-9226_5090,40.722889601252334,-73.81060158276334,6,8.333333333333334,6,0,19.532911,0
-9226_5091,40.7304194869908,-73.8129820196546,10,15.88888888888889,7,0,14.017309,0
-9226_5092,40.739242542566664,-73.81468847774583,12,16.75,10,0,8.733932,0
-9226_5094,40.75559849689908,-73.81461902483558,12,20.166666666666668,9,0,53.590935,0
-9226_5095,40.763778440960685,-73.81300884213225,80,17.935064935064936,14,1,76.45874,1
-9226_5097,40.780592217789,-73.8088401139285,2,6.0,2,0,0.49707493,0
-9226_5098,40.78849291229908,-73.81345377047177,27,13.5,13,0,0.21761174,0
-9226_5099,40.79324585843475,-73.8094464995885,4,18.5,4,0,0.14794807,0
-9226_5101,40.81453854978,-73.81505543619,1,8.0,1,0,0.22985174,0
-9226_5102,40.81995465798,-73.81044459845,1,13.0,1,0,0.19501725,0
-9226_5103,40.830404288245,-73.815737491535,2,9.5,1,0,0.2257249,0
-9226_5107,40.86345899894,-73.8105515014,1,13.0,1,0,18.001123,0
-9226_5109,40.87321857928,-73.80847698878,1,8.0,1,0,15.476635,0
-9227_5073,40.586055121398836,-73.81875143265417,6,16.166666666666668,5,0,0.06635448,0
-9227_5074,40.598113079795,-73.820244825255,2,10.0,2,0,0.22191173,0
-9227_5075,40.60422422759834,-73.81986935864133,3,12.666666666666666,3,0,0.6835444,0
-9227_5083,40.670343642528145,-73.82117978585015,7,15.714285714285714,7,0,0.2186223,0
-9227_5084,40.6763550280363,-73.8205057658898,10,15.333333333333334,5,0,0.14547123,0
-9227_5085,40.68537324370689,-73.82222298874117,18,15.11111111111111,10,0,0.2635103,0
-9227_5086,40.690296484097665,-73.81826777115896,21,23.235294117647058,8,0,0.10904643,0
-9227_5087,40.70233179147405,-73.81887253323795,18,12.588235294117647,12,0,2.1489797,0
-9227_5088,40.70809493845823,-73.81784094906061,13,10.846153846153847,11,0,14.679252,0
-9227_5089,40.7181578253812,-73.817783471945,5,17.6,5,0,20.51201,0
-9227_5090,40.7258686645377,-73.82141492737921,10,17.1,4,0,11.549665,0
-9227_5091,40.730163282330196,-73.823638949415,5,18.0,3,0,7.021732,0
-9227_5093,40.750456955375626,-73.8187857168138,16,22.125,5,0,25.344572,0
-9227_5094,40.75429398521959,-73.821456650132,22,15.409090909090908,10,0,28.321548,0
-9227_5095,40.765298550184,-73.81971189293691,20,15.2,9,1,62.99481,1
-9227_5097,40.776891406683,-73.8175795330755,2,9.0,2,0,1.3480482,0
-9227_5098,40.7868833774125,-73.819132850375,4,11.75,4,0,0.18667448,0
-9227_5099,40.794026297592,-73.818045243939,1,9.0,1,0,0.26601687,0
-9227_5101,40.81323610925,-73.82285511755,1,34.0,1,0,0.12237117,0
-9227_5102,40.82101809666146,-73.8183375499298,15,15.666666666666666,10,0,0.06566443,0
-9227_5103,40.82662344045538,-73.8211871243623,21,13.714285714285714,16,0,0.065325834,0
-9227_5104,40.83557337778,-73.81792033743,1,13.0,1,0,0.93643653,0
-9227_5105,40.84619085316033,-73.81959596597734,3,15.0,2,0,6.771305,0
-9227_5108,40.8653780942065,-73.822487905959,4,11.0,4,0,23.052465,0
-9227_5110,40.88587555189,-73.822809094059,1,10.0,1,0,3.4276824,0
-9227_5111,40.89002293855901,-73.819932273019,3,10.0,3,0,9.165665,0
