grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-7378_4070,40.7072745505925,-73.78589334302875,16,17.5625,8,0,3.0202603,0
-7378_4071,40.712447177721906,-73.78542452395143,21,12.523809523809524,14,0,2.3852284,0
-7378_4072,40.72777747547789,-73.78546062649947,19,14.842105263157896,12,1,15.480714,1
-7378_4073,40.73898955882666,-73.78772004699778,9,18.0,7,0,35.793255,0
-7378_4074,40.740816165412,-73.785250304326,5,18.6,4,0,51.585274,0
-7378_4075,40.7565976945676,-73.7856701133368,25,20.24,15,4,94.98854,1
-7378_4076,40.76574548200058,-73.78764597552647,17,17.941176470588236,15,1,93.48433,1
-7378_4078,40.788786157585,-73.78524557639,2,14.0,2,0,41.829254,0
-7378_4083,40.838464836906,-73.783216517498,5,10.2,2,0,2.330319,0
-7378_4084,40.844788248043,-73.785743623823,10,11.3,8,0,2.330319,0
-7378_4085,40.851820973958,-73.788936881402,5,13.4,4,0,2.330319,0
-7379_4058,40.5896161749,-73.79779716584,3,19.0,3,0,1.3781605,0
-7379_4059,40.591500600563336,-73.7967580604911,9,11.333333333333334,7,0,1.3781605,0
-7379_4066,40.667802067998004,-73.79624639360199,5,16.8,2,0,3.074052,0
-7379_4067,40.67401858086142,-73.79315962955143,14,15.785714285714286,8,0,1.7958591,0
-7379_4068,40.68621973353111,-73.79374755395777,18,14.722222222222221,12,0,1.348264,0
-7379_4069,40.69586079446286,-73.79415484748714,7,9.714285714285714,3,0,1.7569013,0
-7379_4070,40.705848776920405,-73.7965907950432,50,17.3,20,0,2.3024971,0
-7379_4071,40.710664086219445,-73.79312854803055,18,23.22222222222222,9,0,2.8592372,0
-7379_4072,40.72395168275762,-73.79252317254239,21,11.238095238095237,11,0,5.413958,0
-7379_4073,40.73825363763134,-73.79271069540201,15,11.866666666666667,9,0,29.13165,0
-7379_4074,40.74222717535,-73.79993052653,1,10.0,1,0,44.030556,0
-7379_4075,40.75692617264071,-73.79437776994858,14,13.428571428571429,9,5,95.08492,1
-7379_4076,40.76674240216,-73.79199091789111,9,18.22222222222222,7,0,94.33451,0
-7379_4077,40.77339043626462,-73.79445418067539,13,17.615384615384617,9,0,92.47673,0
-7379_4078,40.783738409544,-73.79340220558001,5,20.4,5,0,73.532974,0
-7379_4085,40.855471983550004,-73.790713186262,5,10.4,2,0,2.9036927,0
-7380_4059,40.59102147231,-73.80090737873,1,8.0,1,0,0.8852266,0
-7380_4065,40.65499304,-73.80738862545,2,16.5,2,0,18.471659,0
-7380_4066,40.666541136584996,-73.80786518381001,2,15.0,2,0,4.8192883,0
-7380_4067,40.6745872334075,-73.80407977014312,16,16.4375,7,0,2.6485693,0
-7380_4068,40.68331355144,-73.80647178099,1,25.0,1,0,1.9997811,0
-7380_4069,40.697105579227504,-73.80605249064917,24,16.25,13,0,2.9481688,0
-7380_4070,40.70441184754845,-73.80584169750655,58,17.379310344827587,23,0,3.4789953,0
-7380_4071,40.715706565928336,-73.80615610931778,18,18.72222222222222,12,0,5.10326,0
-7380_4072,40.72144789012,-73.8056594169207,14,13.357142857142858,11,0,7.2964387,0
